"pid","assessed_value"
3625,391485.02
3626,361368.87
3627,230896.43
3628,634781.79
3629,323061.46
3630,245039.5
3631,306465.96
3632,226729.05
3633,165685.11
3634,204812.01
3635,781141.45
3636,322682.21
3637,296290.48
3638,306947.23
3639,309902.96
3640,456101.4
3641,301649.77
3642,330895.43
3643,325605.88
3644,272823.85
3645,287392.72
3646,86038.29
3647,215345.66
3648,77414.18
3649,364382.95
3650,308044.74
3651,330831.58
3652,224209.77
3653,323761.31
3654,275063.01
3655,615507.56
3656,355199.03
3657,172658.76
3658,123389.26
3659,355203.86
3660,306995.94
3661,275262.78
3662,213665.31
3663,210697.61
3664,232342.91
3665,347522.77
3666,390977.4
3667,327582.15
3668,593812.81
3669,142017.96
3670,367044.4
3671,504151.77
3672,596377.43
3673,159877.81
3674,361450.28
3675,276754.97
3676,402719.22
3677,204120.9
3678,666657.18
3679,153105.18
3680,345822.97
3681,379367.24
3682,887170.03
3683,319280.57
3684,314564.59
3685,109469.93
3686,291224.41
3687,167475.47
3688,300202.4
3689,333180.22
3690,152202.21
3691,275781.35
3692,385403.8
3693,281952.29
3694,429484.19
3695,304825.5
3696,517631.34
3697,242243.55
3698,514166.59
3699,254246.2
3700,301444.42
3701,325315.2
3702,368653.25
3703,339910.65
3704,144407.35
3705,223577.68
3706,297162.61
3707,824585.19
3708,392778.93
3709,393126.82
3710,353738.36
3711,355335.38
3712,189891.67
3713,148460.68
3714,178771.64
3715,389159.36
3716,446798.84
3717,370202.19
3718,903410.48
3719,271066.22
3720,339224.01
3721,148069.69
3722,262465.99
3723,349237.47
3724,246746.03
3725,254798.4
3726,339710.82
3727,276271.62
3728,324737.69
3729,255345.91
3730,102595.26
3731,468064.46
3732,389170.85
3733,751965.54
3734,194215.34
3735,696884.65
3736,572785.99
3737,176429.05
3738,349447.15
3739,339660.66
3740,207514.69
3741,352212.14
3742,250727.85
3743,479969.23
3744,274321.7
3745,305607.14
3746,391870.54
3747,191867.45
3748,114821.87
3749,340964
3750,353468.53
3751,298537.73
3752,350536.42
3753,405470.74
3754,288627.03
3755,337156.77
3756,346878.37
3757,267406.56
3758,263756.55
3759,341387.21
3760,455954.89
3761,276689.44
3762,367461.31
3763,863767.18
3764,310592.28
3765,283563.74
3766,576198.87
3767,333330.64
3768,168080.7
3769,241988.74
3770,218504.31
3771,381979.57
3772,448966.51
3773,462048.9
3774,912125.78
3775,330777.74
3776,324240.1
3777,367759.99
3778,525574.97
3779,297587.53
3780,180156.97
3781,529099.02
3782,307132.61
3783,327141.85
3784,322896.13
3785,96420.85
3786,190814.55
3787,178125.48
3788,733235.06
3789,468953.28
3790,682063.67
3791,478199.53
3792,159542.53
3793,706966.6
3794,460881.01
3795,251274.95
3796,360580.78
3797,212957.18
3798,484738.54
3799,200641.7
3800,359138.71
3801,319823.69
3802,386500.23
3803,305510.27
3804,535759.97
3805,459111.53
3806,188842.86
3807,335558.72
3808,290618.56
3809,237635.68
3810,175662.73
3811,142939.56
3812,295382.6
3813,343032.03
3814,406295.05
3815,220955.18
3816,200914.46
3817,262403.36
3818,415753.61
3819,363622.78
3820,339510.25
3821,143385.53
3822,329755.67
3823,142127.04
3824,248387.57
3825,326924
3826,356581.72
3827,388499.86
3828,297885.03
3829,184775.63
3830,291550.21
3831,537475.88
3832,463064.36
3833,86483.06
3834,365225.76
3835,181747.96
3836,643854.69
3837,229640.26
3838,123959.69
3839,292579.71
3840,375168.93
3841,528029.09
3842,322874.89
3843,329147.75
3844,197736.23
3845,472146.27
3846,192178.71
3847,274383.83
3848,322905.55
3849,576397.24
3850,626628.7
3851,371727.88
3852,391577.54
3853,274090.66
3854,315632.86
3855,274765.33
3856,243377.05
3857,378021.73
3858,397193.81
3859,315175.72
3860,940066.93
3861,274714.11
3862,388366.96
3863,360372.46
3864,262204.8
3865,104175.84
3866,176039.38
3867,227281.32
3868,690655.87
3869,185213.05
3870,410792.82
3871,169912.2
3872,336355.23
3873,280747.16
3874,114234.59
3875,458744.17
3876,766505.02
3877,325300.15
3878,200332.52
3879,304520.86
3880,354380.1
3881,376677.32
3882,271485.54
3883,300662.31
3884,226358.5
3885,141268.61
3886,363934.77
3887,265163.43
3888,606929.99
3889,487726.8
3890,206923.82
3891,223194.79
3892,321613.72
3893,373921.93
3894,194690.2
3895,342129.74
3896,432703.65
3897,297014.5
3898,149501.36
3899,515851.06
3900,209773.77
3901,332296.54
3902,651182.66
3903,332182.35
3904,200720.44
3905,364886.44
3906,410843.29
3907,1163081.47
3908,118019.2
3909,229970.41
3910,180198.56
3911,222980.11
3912,202429.81
3913,240954.76
3914,136577.48
3915,187304.37
3916,326435.57
3917,479728.49
3918,279589.65
3919,696716.2
3920,549434.61
3921,285171.57
3922,523653.03
3923,505113.06
3924,585324.93
3925,169677.17
3926,412057.84
3927,368167.74
3928,232969.39
3929,771216.19
3930,501527.09
3931,138184.72
3932,207298.67
3933,273926.57
3934,762939.56
3935,162504.17
3936,498910.93
3937,169364.97
3938,100317.83
3939,199512.09
3940,415151.52
3941,315260.18
3942,641260.48
3943,351861.06
3944,342511.51
3945,219474.29
3946,263354.81
3947,910099.86
3948,321660.93
3949,347862.9
3950,387931.44
3951,783411.34
3952,549149.97
3953,746903.12
3954,202145.6
3955,470889.01
3956,304213.58
3957,287305.28
3958,147507.12
3959,238186.64
3960,336993.1
3961,457655.67
3962,312069.01
3963,169261.27
3964,440373.72
3965,340217.09
3966,110323.22
3967,355885
3968,278594.3
3969,463129.24
3970,109778.16
3971,457160.5
3972,211087.85
3973,288522.09
3974,276474.71
3975,363276.58
3976,316775.88
3977,344578.85
3978,171438.56
3979,548470.38
3980,335244.94
3981,278668.41
3982,486228.13
3983,553318.23
3984,108696.53
3985,291023.81
3986,373549.89
3987,360440.32
3988,326609.42
3989,369959.42
3990,249311.86
3991,326963.93
3992,374126.75
3993,267321.97
3994,350229.11
3995,374126.75
3996,282226.92
3997,277539
3998,578387.39
3999,313266.82
4000,160308.5
4001,244081.29
4002,257652.12
4003,301720.84
4004,291484.21
4005,336370.24
4006,326590.79
4007,281596.67
4008,52573.98
4009,299507.73
4010,558372.24
4011,392611.62
4012,272614.09
4013,332593.08
4014,254124.82
4015,325352.58
4016,356289.3
4017,371399.08
4018,233346.24
4019,244032.81
4020,158447.93
4021,106516.07
4022,347409.01
4023,361694.78
4024,341134.09
4025,252991.78
4026,112954.07
4027,330872.8
4028,297585.41
4029,227552.79
4030,109719.21
4031,554838.33
4032,340557.33
4033,526303.23
4034,364625.1
4035,128843.78
4036,418303.88
4037,200971.95
4038,340843.7
4039,209201.71
4040,112465.16
4041,172445.8
4042,121752.37
4043,198685.61
4044,1046615.65
4045,295426.53
4046,200539.74
4047,170882.85
4048,353090.61
4049,154636.03
4050,272234.39
4051,194522.67
4052,345148.21
4053,536789.13
4054,115830.2
4055,309928.66
4056,413029.5
4057,660165.19
4058,367031.16
4059,217778.41
4060,259579.47
4061,344375.32
4062,122473.09
4063,117509.93
4064,248296.09
4065,255086.72
4066,470587.98
4067,137831.88
4068,455282.29
4069,381154.34
4070,477220.61
4071,230940.49
4072,347893.86
4073,264880.71
4074,346094.33
4075,362169
4076,363588.39
4077,351899.18
4078,294995.67
4079,259540.1
4080,610962.73
4081,412875.45
4082,372183.05
4083,187281.95
4084,242375.68
4085,390276.02
4086,200000.72
4087,637463.21
4088,168138.15
4089,505347.53
4090,226929.37
4091,251197.42
4092,127011.2
4093,236302.66
4094,345392.43
4095,362591.19
4096,268823.08
4097,193296.51
4098,238079
4099,164756.83
4100,814482.86
4101,240701.95
4102,733235.06
4103,661914.53
4104,323400.56
4105,104538.58
4106,238596.61
4107,358189.85
4108,808587.33
4109,207877.41
4110,379218.59
4111,370249.73
4112,647002.48
4113,292334.14
4114,139975.5
4115,318711.8
4116,272219.38
4117,638076.21
4118,308362.44
4119,301847.33
4120,663057.02
4121,348830.63
4122,368538.15
4123,412198.14
4124,149807.08
4125,218394.43
4126,493869.65
4127,285172.35
4128,211156.74
4129,368237.43
4130,255658.15
4131,466325.57
4132,267376.22
4133,288162.01
4134,472643.52
4135,606105.81
4136,243080.83
4137,1001429.64
4138,338493.2
4139,468939.18
4140,195174.66
4141,169633.87
4142,303542.88
4143,262974.22
4144,234244.22
4145,200587.2
4146,202727.94
4147,277287.32
4148,133465.94
4149,356025.47
4150,168069.82
4151,352619.28
4152,229558.97
4153,299949.67
4154,381795.72
4155,124017.78
4156,412779.94
4157,205301.99
4158,231092.34
4159,118125.47
4160,336693.25
4161,203235.36
4162,584917.74
4163,324615.81
4164,493790.25
4165,302753.47
4166,166337.92
4167,426931.38
4168,98732.6
4169,207309.44
4170,167608.62
4171,223354.19
4172,322276.13
4173,162691.77
4174,184432.06
4175,325212.98
4176,334216.2
4177,207288.54
4178,196070.75
4179,228122.25
4180,553509.73
4181,326997.08
4182,300156.77
4183,251151.2
4184,793105.07
4185,340979.86
4186,221504.25
4187,470542.95
4188,355227.36
4189,308288.05
4190,597977.34
4191,493025.77
4192,236928.98
4193,237437.53
4194,330798.65
4195,130355.34
4196,381471.72
4197,119466.07
4198,198648.74
4199,624298.5
4200,348492.3
4201,128656
4202,200084.22
4203,260925.25
4204,161150.12
4205,195175.44
4206,189033.16
4207,324140.16
4208,134261.24
4209,157293.37
4210,116823.85
4211,328647.24
4212,157938.95
4213,217282.32
4214,315740.94
4215,697865.68
4216,426496.45
4217,334485.4
4218,132216.79
4219,190942.01
4220,104458.85
4221,363997.47
4222,180429.25
4223,343693.07
4224,278670.02
4225,204153.16
4226,342930.88
4227,252616.78
4228,383595.76
4229,260152.76
4230,370803.95
4231,393261.4
4232,214300.47
4233,386898.51
4234,250980.11
4235,163438.5
4236,411169.56
4237,292460.73
4238,286200.55
4239,236590.02
4240,299075.47
4241,347240.58
4242,758809.75
4243,178463.94
4244,131619.39
4245,248781.68
4246,231181.43
4247,227775.06
4248,119773.96
4249,267475.44
4250,182782.96
4251,176639.97
4252,411569.19
4253,354748.17
4254,309783.44
4255,248663.26
4256,312122.42
4257,309341.06
4258,153240.46
4259,351942.54
4260,288771.77
4261,284455.94
4262,476972.1
4263,269212.24
4264,203260.09
4265,172691.07
4266,332487.15
4267,343713.39
4268,346109.36
4269,327509.4
4270,298635.11
4271,500064.54
4272,366280.89
4273,357136.28
4274,312415.9
4275,279259.14
4276,154877.79
4277,359720.14
4278,533560.94
4279,361427.69
4280,165615.85
4281,382848.24
4282,230886.81
4283,328284.34
4284,259732.93
4285,154306.03
4286,350531.61
4287,198677.47
4288,501709.16
4289,212576.38
4290,219809.78
4291,365616.72
4292,296085.42
4293,720118.93
4294,352582.91
4295,130031.24
4296,237604.68
4297,337424.3
4298,244881.04
4299,353468.72
4300,330297.59
4301,324147.21
4302,238910.35
4303,155683.6
4304,304369.02
4305,189478.01
4306,280181.67
4307,616918.88
4308,281689.48
4309,265953.36
4310,357340.29
4311,423662.22
4312,316843.56
4313,326136.35
4314,335999.9
4315,259391.19
4316,1211813.36
4317,112224.99
4318,295221.57
4319,137891.48
4320,96554.2
4321,259307.44
4322,136768.01
4323,323908.24
4324,349453.53
4325,560352.53
4326,741118.47
4327,116893.09
4328,128098.27
4329,321091.51
4330,233760.48
4331,338281.89
4332,316939.7
4333,165854.34
4334,323698.64
4335,278422.39
4336,562711.44
4337,264782.1
4338,268346.03
4339,656763.13
4340,217211.29
4341,167042.43
4342,494103.16
4343,316545.26
4344,535654.06
4345,277289.84
4346,296298.33
4347,343432.81
4348,148970.46
4349,300078.69
4350,294272.1
4351,471272.38
4352,708513.64
4353,459318.65
4354,312603.5
4355,258762.42
4356,367094.81
4357,279778.46
4358,361002.5
4359,133226.28
4360,290800.99
4361,387485.94
4362,373182.17
4363,205183.39
4364,292872.06
4365,357369.31
4366,348615.66
4367,321474.41
4368,91030.67
4369,678867.22
4370,454605.98
4371,415787.66
4372,262895.79
4373,220694.27
4374,399072.01
4375,185026.33
4376,329698.83
4377,939272.14
4378,328189.7
4379,674141.97
4380,227052.82
4381,313288.93
4382,348902.53
4383,169474.5
4384,432595.12
4385,351819.83
4386,174043.95
4387,400863.08
4388,320185.43
4389,190774.62
4390,178869.1
4391,160080.74
4392,150534.54
4393,551476.48
4394,94023.86
4395,474921.77
4396,279764.02
4397,303623.28
4398,298042.77
4399,815081.61
4400,106404.36
4401,242633.53
4402,340401.77
4403,230520.19
4404,419395.57
4405,154087.83
4406,422122.01
4407,858748.35
4408,844607.75
4409,259547.77
4410,228107.55
4411,242384.72
4412,251425.08
4413,152258.71
4414,176546.7
4415,322537.79
4416,321458.25
4417,307402.01
4418,96234.53
4419,249486.8
4420,93135.94
4421,299345.37
4422,141294.48
4423,81250.46
4424,299251.03
4425,445477.42
4426,185380.23
4427,223448.43
4428,392010.72
4429,249742.9
4430,472229.46
4431,193025.31
4432,245201.16
4433,691290.01
4434,349131.86
4435,177724.12
4436,193725.05
4437,270060.66
4438,265337.97
4439,306650.28
4440,457396.34
4441,330081.82
4442,357247.12
4443,498377.38
4444,306793.59
4445,244441.99
4446,254348.58
4447,328609.72
4448,327877.31
4449,302530.65
4450,388603.39
4451,318332.54
4452,184354.28
4453,279504.66
4454,132373.41
4455,397936.65
4456,382526
4457,351372.16
4458,333264.6
4459,560511.78
4460,427894.68
4461,576066.51
4462,307211.52
4463,348872.61
4464,387338.14
4465,343342.93
4466,310227.75
4467,222630.02
4468,490503.56
4469,217336.36
4470,373394.68
4471,807242.42
4472,267532.84
4473,365126.73
4474,834235.63
4475,352803.29
4476,221969.07
4477,68916.4
4478,295718.53
4479,312564.35
4480,323818.23
4481,345125.9
4482,324041.26
4483,212690.29
4484,405890.98
4485,728914.29
4486,197569.1
4487,381838.24
4488,265351.65
4489,243776.2
4490,399300.2
4491,310716.45
4492,248739.16
4493,301199.29
4494,303374.03
4495,343045.14
4496,273027.55
4497,251160.01
4498,208512.6
4499,632852.23
4500,554545.51
4501,435347.27
4502,677417.51
4503,544417.3
4504,253879.09
4505,300211.6
4506,520414.03
4507,206506.06
4508,286668.98
4509,286839.87
4510,221505.32
4511,201950.69
4512,354931.18
4513,676047.76
4514,621209.75
4515,328341.02
4516,168626.28
4517,127350.17
4518,291605.21
4519,370179.83
4520,372805.56
4521,247009.59
4522,375596.92
4523,490055.87
4524,376047.29
4525,329739.82
4526,149595.65
4527,324302.18
4528,262904.59
4529,646955.2
4530,751044.97
4531,101360.63
4532,307831.17
4533,392529.3
4534,479099.14
4535,283944.17
4536,505981.55
4537,331472.22
4538,264742.42
4539,443198.68
4540,493549.36
4541,302882.9
4542,389013.05
4543,408287.25
4544,171400.94
4545,201960.57
4546,355838.94
4547,304233.94
4548,362908.63
4549,388522.03
4550,354161.76
4551,296779.21
4552,386164.78
4553,365598.04
4554,312176.57
4555,448389.16
4556,321544.94
4557,842869.54
4558,842011.25
4559,133173.46
4560,791820.93
4561,290643.79
4562,511720.57
4563,210346.08
4564,347199.14
4565,280948.79
4566,223802.05
4567,252882.83
4568,212083.57
4569,493527.95
4570,188773.11
4571,175014.9
4572,220766.85
4573,142761.19
4574,825358.99
4575,495537.84
4576,477453.79
4577,365902.69
4578,304049.27
4579,369282.29
4580,303706.96
4581,625600.87
4582,440510.18
4583,307008.09
4584,229983.85
4585,287522.64
4586,334108.74
4587,218520.2
4588,303191.83
4589,194477.21
4590,332579.45
4591,301757.27
4592,241929.66
4593,362034.98
4594,278288.55
4595,350315.1
4596,185034.33
4597,422269.29
4598,411115.46
4599,329618.12
4600,142817.91
4601,165986.75
4602,198222.26
4603,277765.49
4604,143358.9
4605,243404.58
4606,152909.16
4607,263470.03
4608,338007.14
4609,597220.79
4610,378933
4611,133319.75
4612,179165.16
4613,296958.97
4614,342539.69
4615,347409.57
4616,249719.95
4617,128150.96
4618,590679.27
4619,266529.68
4620,116827.59
4621,194403.72
4622,364720.83
4623,177558.82
4624,363362.05
4625,297331.81
4626,671491.38
4627,352392.99
4628,87807.11
4629,354655.8
4630,217064.48
4631,320593.46
4632,340261.47
4633,305101.8
4634,263756.84
4635,267174.75
4636,231844.24
4637,266493.04
4638,387047.68
4639,905478.6
4640,107819.84
4641,341521.57
4642,1423341.81
4643,382048.15
4644,339640.82
4645,212350.72
4646,338966.53
4647,212625.6
4648,542728.21
4649,109628.96
4650,388333.71
4651,280841.58
4652,876583.57
4653,370879.23
4654,480193.05
4655,409379.35
4656,827455.97
4657,196702.77
4658,334918.77
4659,945123.63
4660,336876.38
4661,197561.02
4662,289743.53
4663,235012.99
4664,497303.14
4665,351167.66
4666,346784.84
4667,486581.19
4668,349345.79
4669,352120.43
4670,493210.37
4671,244342.85
4672,245910.6
4673,286288.07
4674,320502.84
4675,333222.78
4676,187554.62
4677,482731.45
4678,323016.9
4679,573806.04
4680,204914.33
4681,342591.98
4682,277032.52
4683,351187.15
4684,235201.8
4685,367350.49
4686,463683.5
4687,329776.22
4688,347890.82
4689,622908.83
4690,259457.68
4691,419403.99
4692,321285.2
4693,338114.55
4694,293209.75
4695,281044.67
4696,107272.87
4697,324792.18
4698,266837.03
4699,339555.1
4700,240973.49
4701,261135.01
4702,377240.5
4703,357920.03
4704,532382.13
4705,351796.15
4706,309626.53
4707,377508.9
4708,263867.89
4709,629261.43
4710,240076.24
4711,577489.62
4712,361619.92
4713,310000.13
4714,328680.09
4715,239974.48
4716,330733.19
4717,371249.37
4718,677851.12
4719,165411.13
4720,378065.33
4721,422445.74
4722,676828.49
4723,173373.7
4724,374298.07
4725,144684.56
4726,466867.89
4727,324850.61
4728,183638.57
4729,389361.04
4730,252384.53
4731,249134.82
4732,375403.56
4733,188048.65
4734,742023.57
4735,287724.86
4736,407156.51
4737,179895.79
4738,313367.22
4739,292176.6
4740,382246.53
4741,258885.76
4742,257854.72
4743,201016.83
4744,129973.64
4745,106894.36
4746,202852.35
4747,446511.57
4748,110016.47
4749,234520.14
4750,515498.6
4751,256348.58
4752,314846.31
4753,218472.57
4754,494380.12
4755,106625.51
4756,327715.38
4757,272327.01
4758,333949.77
4759,396347.38
4760,262205.19
4761,310381.82
4762,82374.4
4763,127071.93
4764,354644.87
4765,396847.89
4766,119750.12
4767,244979.99
4768,268447.16
4769,273568.8
4770,343997.52
4771,383603.08
4772,357228.78
4773,359610.42
4774,353075.89
4775,118363.9
4776,322115.29
4777,369522.05
4778,191374.42
4779,602448.56
4780,88115.64
4781,195515.87
4782,373526.83
4783,366157.24
4784,345152.02
4785,257362.01
4786,352022.28
4787,738482.16
4788,474727.89
4789,360010.83
4790,242218.37
4791,295377.9
4792,343139.28
4793,289694.2
4794,325545.34
4795,205974.83
4796,344404.09
4797,213709.02
4798,499190.29
4799,447638.07
4800,168417.67
4801,269595.19
4802,113759.29
4803,297211.2
4804,303487.16
4805,1200831.78
4806,383764.43
4807,224543.54
4808,119844.96
4809,256404.01
4810,244370.38
4811,179670.61
4812,320039.4
4813,104871.03
4814,173658.49
4815,333385.91
4816,496305.03
4817,318498.15
4818,452132.27
4819,252814.67
4820,284181.54
4821,379677.36
4822,283442.2
4823,99424.37
4824,206550.43
4825,577889.55
4826,459346.55
4827,306517.86
4828,170950.18
4829,265537.33
4830,193298.26
4831,321807.15
4832,191249.35
4833,319278.96
4834,169509.9
4835,163811.96
4836,144865.4
4837,448064.27
4838,488903.78
4839,287606.34
4840,221664.9
4841,456970.9
4842,278724.94
4843,207527.5
4844,224455.04
4845,456559.22
4846,308007.27
4847,322853.44
4848,811709.29
4849,780589.76
4850,328436.78
4851,164325.79
4852,169025.99
4853,94146.46
4854,337302.45
4855,102541.31
4856,245195.8
4857,317431.25
4858,398280.18
4859,230483.31
4860,284884.04
4861,293245.54
4862,309859.82
4863,121772.34
4864,215522.58
4865,349109.55
4866,289556.11
4867,299518.01
4868,496115.83
4869,233955.69
4870,322434.12
4871,330418.36
4872,267829.82
4873,332159.11
4874,339949.3
4875,456638.28
4876,426804.79
4877,350647.87
4878,376879.27
4879,217149.78
4880,842050.95
4881,593221.93
4882,300091.92
4883,219126.46
4884,412028.77
4885,321906.59
4886,196525.96
4887,239820.17
4888,491091.66
4889,233659.83
4890,370384.76
4891,266121.63
4892,259318.86
4893,229942.11
4894,503756.35
4895,350443.28
4896,302594.67
4897,305756.44
4898,272625.43
4899,417065.45
4900,217259.94
4901,242002.76
4902,364754.04
4903,141925.31
4904,146133.52
4905,131108.71
4906,343548.06
4907,257664.9
4908,423260.83
4909,100414.85
4910,178604.23
4911,155160.41
4912,125364.94
4913,167598.98
4914,366801.7
4915,604640.39
4916,925378.41
4917,290041.8
4918,366297.1
4919,140779.73
4920,277961.44
4921,1352276.42
4922,150517.32
4923,472664.41
4924,394162.86
4925,190324.09
4926,523120.54
4927,431169.47
4928,103735.62
4929,537381.08
4930,149020.91
4931,127398.05
4932,326505.31
4933,191074.37
4934,311376.31
4935,470119.24
4936,364750.38
4937,353192.84
4938,364102.98
4939,187403.99
4940,494719.92
4941,165858.33
4942,326671.46
4943,165863.07
4944,133014.78
4945,263981.35
4946,246087.88
4947,438251.91
4948,644408.24
4949,768466.93
4950,693825.11
4951,343549.81
4952,950899.06
4953,226161.68
4954,384234.75
4955,457901.2
4956,322683.61
4957,585121.25
4958,177593.98
4959,235633.91
4960,341287.61
4961,276925.75
4962,245574.83
4963,277692.27
4964,114210.69
4965,228974.95
4966,112915.39
4967,165779.31
4968,307349.18
4969,366037.33
4970,249742.9
4971,284981.43
4972,367274.22
4973,615214.56
4974,528670.81
4975,911126.1
4976,911585.34
4977,137667.17
4978,255027.56
4979,169878.29
4980,117796.77
4981,311719.2
4982,329462.04
4983,229361.51
4984,282219
4985,71319.24
4986,354349.83
4987,235335.97
4988,161216.28
4989,344201.72
4990,237827.44
4991,295018.22
4992,235002.73
4993,122855.13
4994,238811.93
4995,775383.61
4996,151236.07
4997,237193.12
4998,329492.56
4999,334327.15
5000,185515.44
5001,402205.66
5002,147060.28
5003,306067.94
5004,122679.84
5005,714824.42
5006,336412.52
5007,146776.03
5008,201504.94
5009,265254.55
5010,201505.59
5011,477032.67
5012,317992.55
5013,464533.95
5014,477893.16
5015,120177.87
5016,291889.41
5017,839085.45
5018,335517.44
5019,115678.69
5020,283744.51
5021,328862.14
5022,509273.06
5023,402133.83
5024,567087.07
5025,377835.15
5026,265853.37
5027,479605.43
5028,572757.14
5029,175536.71
5030,185233.53
5031,500397.52
5032,131292.61
5033,394697.23
5034,119786.82
5035,336343.51
5036,148197.98
5037,352979.09
5038,311147.24
5039,274380.77
5040,361839.71
5041,378460.48
5042,346346.83
5043,309225.85
5044,205469.79
5045,278217.19
5046,118857.54
5047,233262.95
5048,198013.45
5049,363206.58
5050,201461.36
5051,309336.25
5052,417639.01
5053,196403.22
5054,406687.95
5055,260079.79
5056,490214.66
5057,346201.91
5058,145591.06
5059,297166.12
5060,321519.14
5061,282977.31
5062,198771.58
5063,307511.64
5064,195326.17
5065,187141.98
5066,543965.86
5067,323311.46
5068,598599.02
5069,373300.69
5070,260084.62
5071,1458369.72
5072,794898.1
5073,288833.05
5074,218406.18
5075,239230.9
5076,360757.34
5077,293341.31
5078,482566.33
5079,326775.01
5080,167347.94
5081,381388.1
5082,250816.71
5083,332286.43
5084,270467.22
5085,204700.45
5086,893421.54
5087,795182.7
5088,326534.73
5089,399845.76
5090,323717.17
5091,185115.93
5092,361012.35
5093,471286.88
5094,331108.53
5095,215952.22
5096,354034.14
5097,197980.58
5098,351714.48
5099,489858.67
5100,256192.52
5101,313455.92
5102,324630.08
5103,156722.53
5104,238997.66
5105,313165.07
5106,176796.96
5107,390846.62
5108,390717.08
5109,249865.21
5110,302020.3
5111,425905.51
5112,262729.49
5113,451814.9
5114,384038.78
5115,254910.09
5116,369024.43
5117,388190.35
5118,359393.97
5119,333915.2
5120,367798.33
5121,353751.53
5122,123246.09
5123,366368.54
5124,297270.25
5125,360421.14
5126,233558.92
5127,239822.59
5128,144327.21
5129,163836.22
5130,499009.44
5131,225041.53
5132,484177.7
5133,637483
5134,168405.38
5135,161094.8
5136,390653.18
5137,309431.23
5138,368651.32
5139,123493.73
5140,551165.9
5141,331185.42
5142,331794.83
5143,401273.72
5144,634772.36
5145,385142.51
5146,209149.63
5147,297797.71
5148,369676.69
5149,214544.1
5150,158826.55
5151,730547.4
5152,526681.97
5153,320496.62
5154,292609.71
5155,228886.34
5156,562239.6
5157,341629
5158,385067.42
5159,522135.91
5160,291272.5
5161,325993.73
5162,161805.26
5163,342856.6
5164,334708.59
5165,241927.83
5166,539178.5
5167,293695.85
5168,300957.5
5169,265517.87
5170,334046.43
5171,235171.47
5172,380099.97
5173,353864.08
5174,344304.81
5175,353732.59
5176,142756.65
5177,206035.88
5178,217267.21
5179,319419.89
5180,235879.47
5181,385814.7
5182,264122.96
5183,170504.8
5184,336614.85
5185,1038630.99
5186,378464.23
5187,435196.8
5188,329803.92
5189,116606.33
5190,384183.29
5191,143542.41
5192,286690.08
5193,67443.66
5194,413626.48
5195,352254.04
5196,405011.41
5197,271676.13
5198,382994.64
5199,746675.09
5200,239251.9
5201,340387.5
5202,254005.86
5203,350384.12
5204,138989.35
5205,267156.18
5206,281202.13
5207,336878.09
5208,419423.86
5209,306975.31
5210,315629.34
5211,148497.32
5212,481140.51
5213,409482.05
5214,447130.93
5215,393449.28
5216,439213.01
5217,201430.27
5218,346312.21
5219,499480.44
5220,357978.23
5221,349898.65
5222,276030.81
5223,193177.56
5224,452881
5225,487735.73
5226,287829.54
5227,1390853.88
5228,239585.86
5229,266309.38
5230,1391302.59
5231,227692.89
5232,349052.14
5233,302148.51
5234,441859.72
5235,375206.19
5236,311631.66
5237,144998.15
5238,303235.94
5239,234286.38
5240,350406.44
5241,370978.68
5242,388038.99
5243,221747.92
5244,286731.6
5245,238787.59
5246,198222.62
5247,200371.38
5248,380515.21
5249,259307.44
5250,541914.09
5251,397652.35
5252,240745
5253,300898.21
5254,346381.81
5255,272587.71
5256,202479.79
5257,362578.61
5258,342573.8
5259,331924.98
5260,451210.33
5261,312942.1
5262,362218.68
5263,618392.97
5264,406070.02
5265,135485.04
5266,137814.87
5267,97486.05
5268,124268.09
5269,187888.54
5270,199144.49
5271,227941.12
5272,985843.8
5273,384668.8
5274,199607.43
5275,939769.23
5276,795699.46
5277,223577.93
5278,333596.37
5279,226552.87
5280,367671.45
5281,324707.32
5282,268698.17
5283,165494.48
5284,330552.61
5285,321970.53
5286,308228.93
5287,136448.67
5288,419172.71
5289,335089.27
5290,234243.89
5291,178906.44
5292,1361311.29
5293,188566.91
5294,176220.41
5295,190794.81
5296,141476.42
5297,362054.69
5298,116599.74
5299,141635.15
5300,325445.06
5301,386778.63
5302,274917.7
5303,400032.05
5304,214208.08
5305,232428.22
5306,427801.68
5307,348138.31
5308,386445.65
5309,242318.82
5310,610401.17
5311,474160.58
5312,110481.8
5313,210182.28
5314,293202.62
5315,461756.59
5316,166828.66
5317,253674.55
5318,363485
5319,370050.84
5320,336338.36
5321,203996.32
5322,121709.87
5323,361711.44
5324,340065.88
5325,764483.67
5326,189759.42
5327,687113.46
5328,622723.96
5329,88906.64
5330,277964.95
5331,701764.77
5332,180235.63
5333,184532.09
5334,295284
5335,81720.87
5336,170582.33
5337,71391.52
5338,309792.6
5339,320375.67
5340,354920.45
5341,130926.41
5342,124215.42
5343,234596.57
5344,356798.83
5345,1679582.66
5346,324102.45
5347,343759.57
5348,386806.87
5349,251818.64
5350,369944.11
5351,262703.94
5352,291084.24
5353,198159.71
5354,241995.44
5355,388035.95
5356,159488.6
5357,401724.92
5358,369247.48
5359,357839.19
5360,87891.71
5361,342012.06
5362,288702.82
5363,299160.17
5364,136920.14
5365,205606.95
5366,339739.57
5367,152532.78
5368,842365.72
5369,367572.4
5370,401791.48
5371,309404.7
5372,204067.11
5373,318023.1
5374,108933.58
5375,326398.82
